sequence_id,view_id,amass_npz,subject_range,subject_lateral,radar_height,native_frames,mocap_rate_hz,duration_s,estimated_windows
view0__BMLmovi__Subject_2_F_MoSh__Subject_2_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_2_F_MoSh/Subject_2_F_7_stageii.npz,4.0,0.0,1.0,249,120.0,2.066666666666667,3
view0__BMLmovi__Subject_2_F_MoSh__Subject_2_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_2_F_MoSh/Subject_2_F_8_stageii.npz,4.0,0.0,1.0,265,120.0,2.2,3
view0__BMLmovi__Subject_2_F_MoSh__Subject_2_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_2_F_MoSh/Subject_2_F_9_stageii.npz,4.0,0.0,1.0,281,120.0,2.3333333333333335,3
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_10_stageii.npz,4.0,0.0,1.0,465,120.0,3.8666666666666667,6
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_11_stageii.npz,4.0,0.0,1.0,549,120.0,4.566666666666666,8
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_12_stageii.npz,4.0,0.0,1.0,425,120.0,3.533333333333333,6
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_13_stageii.npz,4.0,0.0,1.0,669,120.0,5.566666666666666,10
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_14_stageii.npz,4.0,0.0,1.0,1181,120.0,9.833333333333334,18
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_15_stageii.npz,4.0,0.0,1.0,853,120.0,7.1,13
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_16_stageii.npz,4.0,0.0,1.0,601,120.0,5.0,9
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_17_stageii.npz,4.0,0.0,1.0,481,120.0,4.0,7
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_18_stageii.npz,4.0,0.0,1.0,1445,120.0,12.033333333333333,23
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_19_stageii.npz,4.0,0.0,1.0,481,120.0,4.0,7
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_1_stageii.npz,4.0,0.0,1.0,609,120.0,5.066666666666666,9
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_20_stageii.npz,4.0,0.0,1.0,453,120.0,3.7666666666666666,6
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_21_stageii.npz,4.0,0.0,1.0,1317,120.0,10.966666666666667,20
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_2_stageii.npz,4.0,0.0,1.0,401,120.0,3.3333333333333335,5
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_3_stageii.npz,4.0,0.0,1.0,545,120.0,4.533333333333333,8
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_4_stageii.npz,4.0,0.0,1.0,773,120.0,6.433333333333334,11
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_5_stageii.npz,4.0,0.0,1.0,453,120.0,3.7666666666666666,6
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_6_stageii.npz,4.0,0.0,1.0,1409,120.0,11.733333333333333,22
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_7_stageii.npz,4.0,0.0,1.0,1541,120.0,12.833333333333334,24
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_8_stageii.npz,4.0,0.0,1.0,513,120.0,4.266666666666667,7
view0__BMLmovi__Subject_30_F_MoSh__Subject_30_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_30_F_MoSh/Subject_30_F_9_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_10_stageii.npz,4.0,0.0,1.0,737,120.0,6.133333333333334,11
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_11_stageii.npz,4.0,0.0,1.0,889,120.0,7.4,13
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_12_stageii.npz,4.0,0.0,1.0,1237,120.0,10.3,19
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_13_stageii.npz,4.0,0.0,1.0,821,120.0,6.833333333333333,12
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_14_stageii.npz,4.0,0.0,1.0,349,120.0,2.9,4
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_15_stageii.npz,4.0,0.0,1.0,1213,120.0,10.1,19
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_16_stageii.npz,4.0,0.0,1.0,321,120.0,2.6666666666666665,4
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_17_stageii.npz,4.0,0.0,1.0,649,120.0,5.4,9
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_18_stageii.npz,4.0,0.0,1.0,521,120.0,4.333333333333333,7
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_19_stageii.npz,4.0,0.0,1.0,553,120.0,4.6,8
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_1_stageii.npz,4.0,0.0,1.0,825,120.0,6.866666666666666,12
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_20_stageii.npz,4.0,0.0,1.0,1289,120.0,10.733333333333333,20
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_21_stageii.npz,4.0,0.0,1.0,693,120.0,5.766666666666667,10
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_2_stageii.npz,4.0,0.0,1.0,529,120.0,4.4,7
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_3_stageii.npz,4.0,0.0,1.0,461,120.0,3.8333333333333335,6
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_4_stageii.npz,4.0,0.0,1.0,425,120.0,3.533333333333333,6
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_5_stageii.npz,4.0,0.0,1.0,621,120.0,5.166666666666667,9
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_6_stageii.npz,4.0,0.0,1.0,413,120.0,3.433333333333333,5
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_7_stageii.npz,4.0,0.0,1.0,537,120.0,4.466666666666667,7
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_8_stageii.npz,4.0,0.0,1.0,665,120.0,5.533333333333333,10
view0__BMLmovi__Subject_31_F_MoSh__Subject_31_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_31_F_MoSh/Subject_31_F_9_stageii.npz,4.0,0.0,1.0,1181,120.0,9.833333333333334,18
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_10_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_11_stageii.npz,4.0,0.0,1.0,429,120.0,3.566666666666667,6
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_12_stageii.npz,4.0,0.0,1.0,361,120.0,3.0,5
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_13_stageii.npz,4.0,0.0,1.0,937,120.0,7.8,14
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_14_stageii.npz,4.0,0.0,1.0,481,120.0,4.0,7
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_15_stageii.npz,4.0,0.0,1.0,485,120.0,4.033333333333333,7
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_16_stageii.npz,4.0,0.0,1.0,749,120.0,6.233333333333333,11
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_17_stageii.npz,4.0,0.0,1.0,449,120.0,3.7333333333333334,6
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_18_stageii.npz,4.0,0.0,1.0,1033,120.0,8.6,16
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_19_stageii.npz,4.0,0.0,1.0,685,120.0,5.7,10
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_1_stageii.npz,4.0,0.0,1.0,1449,120.0,12.066666666666666,23
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_20_stageii.npz,4.0,0.0,1.0,745,120.0,6.2,11
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_21_stageii.npz,4.0,0.0,1.0,1321,120.0,11.0,21
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_2_stageii.npz,4.0,0.0,1.0,569,120.0,4.733333333333333,8
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_3_stageii.npz,4.0,0.0,1.0,993,120.0,8.266666666666667,15
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_4_stageii.npz,4.0,0.0,1.0,885,120.0,7.366666666666666,13
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_5_stageii.npz,4.0,0.0,1.0,1225,120.0,10.2,19
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_6_stageii.npz,4.0,0.0,1.0,569,120.0,4.733333333333333,8
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_7_stageii.npz,4.0,0.0,1.0,569,120.0,4.733333333333333,8
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_8_stageii.npz,4.0,0.0,1.0,701,120.0,5.833333333333333,10
view0__BMLmovi__Subject_32_F_MoSh__Subject_32_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_32_F_MoSh/Subject_32_F_9_stageii.npz,4.0,0.0,1.0,425,120.0,3.533333333333333,6
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_10_stageii.npz,4.0,0.0,1.0,853,120.0,7.1,13
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_11_stageii.npz,4.0,0.0,1.0,829,120.0,6.9,12
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_12_stageii.npz,4.0,0.0,1.0,545,120.0,4.533333333333333,8
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_13_stageii.npz,4.0,0.0,1.0,373,120.0,3.1,5
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_14_stageii.npz,4.0,0.0,1.0,445,120.0,3.7,6
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_15_stageii.npz,4.0,0.0,1.0,433,120.0,3.6,6
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_16_stageii.npz,4.0,0.0,1.0,961,120.0,8.0,15
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_17_stageii.npz,4.0,0.0,1.0,829,120.0,6.9,12
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_18_stageii.npz,4.0,0.0,1.0,373,120.0,3.1,5
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_19_stageii.npz,4.0,0.0,1.0,937,120.0,7.8,14
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_1_stageii.npz,4.0,0.0,1.0,401,120.0,3.3333333333333335,5
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_20_stageii.npz,4.0,0.0,1.0,461,120.0,3.8333333333333335,6
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_21_stageii.npz,4.0,0.0,1.0,533,120.0,4.433333333333334,7
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_2_stageii.npz,4.0,0.0,1.0,901,120.0,7.5,14
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_3_stageii.npz,4.0,0.0,1.0,537,120.0,4.466666666666667,7
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_4_stageii.npz,4.0,0.0,1.0,321,120.0,2.6666666666666665,4
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_5_stageii.npz,4.0,0.0,1.0,449,120.0,3.7333333333333334,6
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_6_stageii.npz,4.0,0.0,1.0,413,120.0,3.433333333333333,5
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_7_stageii.npz,4.0,0.0,1.0,749,120.0,6.233333333333333,11
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_8_stageii.npz,4.0,0.0,1.0,429,120.0,3.566666666666667,6
view0__BMLmovi__Subject_33_F_MoSh__Subject_33_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_33_F_MoSh/Subject_33_F_9_stageii.npz,4.0,0.0,1.0,349,120.0,2.9,4
view0__BMLmovi__Subject_34_F_MoSh__Subject_34_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_34_F_MoSh/Subject_34_F_10_stageii.npz,4.0,0.0,1.0,1165,120.0,9.7,18
view0__BMLmovi__Subject_34_F_MoSh__Subject_34_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_34_F_MoSh/Subject_34_F_11_stageii.npz,4.0,0.0,1.0,361,120.0,3.0,5
view0__BMLmovi__Subject_34_F_MoSh__Subject_34_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_34_F_MoSh/Subject_34_F_12_stageii.npz,4.0,0.0,1.0,1189,120.0,9.9,18
view0__BMLmovi__Subject_34_F_MoSh__Subject_34_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_34_F_MoSh/Subject_34_F_13_stageii.npz,4.0,0.0,1.0,445,120.0,3.7,6
view0__BMLmovi__Subject_34_F_MoSh__Subject_34_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_34_F_MoSh/Subject_34_F_14_stageii.npz,4.0,0.0,1.0,429,120.0,3.566666666666667,6
view0__BMLmovi__Subject_34_F_MoSh__Subject_34_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_34_F_MoSh/Subject_34_F_15_stageii.npz,4.0,0.0,1.0,273,120.0,2.2666666666666666,3
